mal_id,url,name,name_kanji,nicknames,favorites,about,image_jpg_url,image_webp_url,image_webp_small_url
176534,https://myanimelist.net/character/176534/Hubert_von_Vestra,Hubert von Vestra,ヒューベルト,,6,"Hubert is a playable character in Fire Emblem: Three Houses. Hubert is a student at the Officers Academy who is from the Adrestian Empire and a member of the Black Eagles. At the start of the game, he is 20 years old.  (Source: Fire Emblem Wiki)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/7/396113.jpg,https://cdn.myanimelist.net/images/characters/7/396113.webp,https://cdn.myanimelist.net/images/characters/7/396113t.webp
176535,https://myanimelist.net/character/176535/Sothis,Sothis,ソティス,,9,"Sothis is a mysterious individual, appearing as a young girl, though only to Byleth in dreams, whom she seems to have a special connection to.  Sothis first appears before Byleth in a dream, asking for their name and birthdate. By sheer coincidence, the two share the same birthday. However, she quickly falls back asleep and the dream ends.  Shortly after this dream, Byleth alongside their father Jeralt are asked by some young students to help them repel some bandits. While most are dispatched, the leader, Kostas manages to ambush Edelgard and Byleth leaps between the two. Just as Kostas's axe is about to strike Byleth, time suddenly stops as Sothis uses her power to freeze time. She berates Byleth for their recklessness but is suddenly shocked by the fact that she is now able to remember her name. Pondering Byleth's fate, the two realize that Sothis not only can pause time, but also rewind it, granting Byleth a second chance to redo their rescue, this time disarming Kostas. Sothis continues with Byleth, speaking directly to them telepathically, unseen by the rest of the world. She also grants them the usage of her time manipulation power she calls Divine Pulse.  She does not remember much about her origins, save the fact that the Red Canyon was once her home.  (Source: Fire Emblem Wiki)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/12/396114.jpg,https://cdn.myanimelist.net/images/characters/12/396114.webp,https://cdn.myanimelist.net/images/characters/12/396114t.webp
176536,https://myanimelist.net/character/176536/Ares,Ares,アレス,,1,"Ares is a playable character from Fire Emblem: Genealogy of the Holy War. He is the son of Eldigan and Grahnye, and is the inheritor of the Demon Sword Mystletainn. In the events of the game, Ares is stationed at Darna alongside Lene, working under Javarro's band of mercenaries.  When Seliph's liberation army passes through the border, Ares leaves to fight with Javarro. Javarro confesses that Bramsel, the lord of Darna, has imprisoned either Lene, or Laylea, and urges him to forget about her. Ares, enraged, turns against Javarro, despite the latter having raised him after Grahnye's death. In order to save the imprisoned girl, Ares decided to join Seliph's army, albeit reluctantly, as he believes that his father was betrayed by Sigurd. He will later learn of the truth behind his father's death upon meeting Nanna, who explains that Sigurd had not betrayed Eldigan and that the two had always been friends despite how things had eventually turned out.  (Source: Fire Emblem Wiki)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/3/396117.jpg,https://cdn.myanimelist.net/images/characters/3/396117.webp,https://cdn.myanimelist.net/images/characters/3/396117t.webp
176537,https://myanimelist.net/character/176537/Cyas,Cyas,サイアス,Saias,0,"Saias is a bishop of the Bragi Church with a high position in the court of Velthomer and one of the greatest tacticians in the history of Jugdral. He is kind and friendly to everyone he meets. As revealed in Chapter 22 of Thracia 776, Aida died protecting Saias from Manfroy, who sees him as a potential threat because of his Fjalar blood.  Some time after Mareeta falls victim to the Shadow Sword, Saias removes its curse and convinces her to get over fighting against Brigid, since she was possessed. He also convinces her to accept the Shadow Sword because she must love all blades to be a true swordmaster, and it becomes Mareeta's Sword, a personal weapon for her. In Chapter 23, Ced gives the Bragi Sword to Saias, who in turn passes it to Leif.  He appears twice as an enemy prior to his recruitment and his presence greatly boosts the fighting abilities of his allies, since he is very charismatic. If Ced is recruited during Chapter 23, Saias will leave Leif's army to travel to Bragi Tower without giving his reasons as to why.  After the liberation war, his talent is recognized by Seliph, and Saias enters the service of Grannvale. He also greatly contributes to its reconstruction.  (Source: Fire Emblem Wiki)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/9/396120.jpg,https://cdn.myanimelist.net/images/characters/9/396120.webp,https://cdn.myanimelist.net/images/characters/9/396120t.webp
176538,https://myanimelist.net/character/176538/Riff,Riff,リフ,Wrys,1,"Wrys is a playable character from the Archanea Series of Fire Emblem. A curate from Talys, Wrys joins Marth to defend his country from the invasion of the Galder Pirates.  (Source: Fire Emblem Wiki)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/12/396126.jpg,https://cdn.myanimelist.net/images/characters/12/396126.webp,https://cdn.myanimelist.net/images/characters/12/396126t.webp
176539,https://myanimelist.net/character/176539/Clive,Clive,クレーベ,,0,"Clive, a young man of the upper aristocracy and a social knight, is the first leader of the Zofia libertation army, the Deliverance. He was originally the captain of the Order of the Zofia, but with the coup d’etat of chancellor Desaix, through suggestion of his lover Mathilda, they founded the Deliverance, along with Fernand.  Being harassed by Desaix's forces, Clive and the Deliverance were forced to take refuge in a cursed graveyard, making the haunted grounds a makeshift headquarters. His bride Mathilda and his younger sister Clair were kidnapped during one of the battles, and the failed attempts to rescue Mathilda let him shaken and doubting his own leadership qualities, resulting of the whole army being also down.  When Alm and his group arrive at the Deliverance Hideout, Clive heartily greets them, grateful to them for rescuing his sister. Clive was disappointed that Mycen would not join the rebellion, but decides that, with the increasing number of commoners joining the Deliverance, he should cede the Deliverance's leadership to Alm, the grandson of the legendary knight Mycen, as he believes that Mycen's story of rising above his common birth to become a knight and count of Zofia resonates with the commoners, and Mycen's grandson would be better suited to lead them. Fernand is outraged by this, and abandons the Deliverance on the spot, rather than allow himself to be led by a common villager such as Alm.  (Source: Fire Emblem Wiki)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/2/396127.jpg,https://cdn.myanimelist.net/images/characters/2/396127.webp,https://cdn.myanimelist.net/images/characters/2/396127t.webp
176540,https://myanimelist.net/character/176540/Siegbert,Siegbert,ジークベルト,,0,"Siegbert is the son of Xander and the cousin of Forrest, as well as one of the two paternal grandsons of Garon. Like the other children of Fates, Siegbert was placed in the Deeprealms to keep him safe from the war. Siegbert became particularly close to his father and would spend his days learning all he could from swordsmanship to penmanship in an attempt to impress his father whenever he would visit. He also would regularly receive news of his father's efforts in the war.  (Source: Fire Emblem Wiki)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/5/396128.jpg,https://cdn.myanimelist.net/images/characters/5/396128.webp,https://cdn.myanimelist.net/images/characters/5/396128t.webp
176541,https://myanimelist.net/character/176541/Karel,Karel,カレル,Sword Demon,0,"Born in a family where only one can inherit the sword, and killed each other over it, Karel cut down his father and mother, and was a sole survivor, with the exception of his sister, whom he saw as no threat at the time. Afterwards, as if possessed by the sword, he went and slew Kelles –the Rock Giant of the Western Isles (said to be three times the size of a regular man), as well as Ilia’s Ice Emperor (a wizard that could freeze blood in a person's veins) among other strong opponents. From these feats, he earned infamy across Elibe, as well as the fearsome reputation as the ""Sword Demon"".  He encountered Eliwood while wandering and seeking opponents to fight, and joined his group in order to observe his skill.  (Source: Fire Emblem Wiki)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/16/396129.jpg,https://cdn.myanimelist.net/images/characters/16/396129.webp,https://cdn.myanimelist.net/images/characters/16/396129t.webp
62399,https://myanimelist.net/character/62399/Tsugumi_Haraki,Tsugumi Haraki,原木 つぐみ,,2,,https://cdn.myanimelist.net/images/characters/15/191264.jpg,https://cdn.myanimelist.net/images/characters/15/191264.webp,https://cdn.myanimelist.net/images/characters/15/191264t.webp
62401,https://myanimelist.net/character/62401/Ringo_Nishijima,Ringo Nishijima,西島 りんご,,1,She is part of the editorial staff.,https://cdn.myanimelist.net/images/characters/11/193159.jpg,https://cdn.myanimelist.net/images/characters/11/193159.webp,https://cdn.myanimelist.net/images/characters/11/193159t.webp
62403,https://myanimelist.net/character/62403/Shinobu_Fujimori,Shinobu Fujimori,藤森 しのぶ,,1,"Though, she is the club adviser who is also a Dōjinshi, she is actually the one who writes manga for the club.  (Source: Anilinkz)",https://cdn.myanimelist.net/images/characters/7/191268.jpg,https://cdn.myanimelist.net/images/characters/7/191268.webp,https://cdn.myanimelist.net/images/characters/7/191268t.webp
62405,https://myanimelist.net/character/62405/Saeko_Sakuraba,Saeko Sakuraba,桜場 冴子,,0,"A female detective with sloppy logic.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/3/166021.jpg,https://cdn.myanimelist.net/images/characters/3/166021.webp,https://cdn.myanimelist.net/images/characters/3/166021t.webp
62407,https://myanimelist.net/character/62407/Ayame_Shoukiin,Ayame Shoukiin,青鬼院菖蒲,,1,She is Kagerou's mother.  Manga spoilers,https://cdn.myanimelist.net/images/characters/9/166023.jpg,https://cdn.myanimelist.net/images/characters/9/166023.webp,https://cdn.myanimelist.net/images/characters/9/166023t.webp
62409,https://myanimelist.net/character/62409/Yuujirou_Kouda,Yuujirou Kouda,幸蛇優二朗,,1,Third maid in Ayakashi Maison. He became a male maid because he was fired at his previous job and simply needed the money because of the recession. His youkai form is an Orochi.,https://cdn.myanimelist.net/images/characters/11/166025.jpg,https://cdn.myanimelist.net/images/characters/11/166025.webp,https://cdn.myanimelist.net/images/characters/11/166025t.webp
62411,https://myanimelist.net/character/62411/Narrator,Narrator,ナレーション,,1,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
62413,https://myanimelist.net/character/62413/Kaede_Wakamiya,Kaede Wakamiya,若宮かえで（わかみや かえで）,,0,,https://cdn.myanimelist.net/images/characters/16/166027.jpg,https://cdn.myanimelist.net/images/characters/16/166027.webp,https://cdn.myanimelist.net/images/characters/16/166027t.webp
62415,https://myanimelist.net/character/62415/Irene_von_Bitinghop,Irene von Bitinghop,,,0,,https://cdn.myanimelist.net/images/characters/4/589749.jpg,https://cdn.myanimelist.net/images/characters/4/589749.webp,https://cdn.myanimelist.net/images/characters/4/589749t.webp
62417,https://myanimelist.net/character/62417/Seoeun_Yang,Seoeun Yang,,,0,,https://cdn.myanimelist.net/images/characters/7/166031.jpg,https://cdn.myanimelist.net/images/characters/7/166031.webp,https://cdn.myanimelist.net/images/characters/7/166031t.webp
62419,https://myanimelist.net/character/62419/Yoo_Suk-Hyun,Yoo Suk-Hyun,,,0,,https://cdn.myanimelist.net/images/characters/5/166033.jpg,https://cdn.myanimelist.net/images/characters/5/166033.webp,https://cdn.myanimelist.net/images/characters/5/166033t.webp
62421,https://myanimelist.net/character/62421/Gihyun_Yoo,Gihyun Yoo,,,0,,https://cdn.myanimelist.net/images/characters/6/166035.jpg,https://cdn.myanimelist.net/images/characters/6/166035.webp,https://cdn.myanimelist.net/images/characters/6/166035t.webp
62423,https://myanimelist.net/character/62423/Eunbi_Son,Eunbi Son,,,0,,https://cdn.myanimelist.net/images/characters/12/166037.jpg,https://cdn.myanimelist.net/images/characters/12/166037.webp,https://cdn.myanimelist.net/images/characters/12/166037t.webp
62425,https://myanimelist.net/character/62425/Hyunkyung_Kang,Hyunkyung Kang,,,0,,https://cdn.myanimelist.net/images/characters/13/166039.jpg,https://cdn.myanimelist.net/images/characters/13/166039.webp,https://cdn.myanimelist.net/images/characters/13/166039t.webp
62427,https://myanimelist.net/character/62427/Mina_Kang,Mina Kang,,,0,,https://cdn.myanimelist.net/images/characters/11/166041.jpg,https://cdn.myanimelist.net/images/characters/11/166041.webp,https://cdn.myanimelist.net/images/characters/11/166041t.webp
62429,https://myanimelist.net/character/62429/Pimpernel,Pimpernel,,Pimp,0,"Pimpernel or ""Pimp"" for short is the assassin of Zoo Guild.   No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/2/166043.jpg,https://cdn.myanimelist.net/images/characters/2/166043.webp,https://cdn.myanimelist.net/images/characters/2/166043t.webp
62431,https://myanimelist.net/character/62431/Natora_Einus,Natora Einus,ナトーラ・エイナス,,0,"Natora Einus is the captain of the Diva in the third generation.   She only achieved her place in the military because of her grandfather, as such she does not have much skill and is unsure of herself. She also lacks self-confidence, which becomes a problem when she becomes the Diva's captain. She thinks that she does not have the ability to command the aging warship.",https://cdn.myanimelist.net/images/characters/11/166045.jpg,https://cdn.myanimelist.net/images/characters/11/166045.webp,https://cdn.myanimelist.net/images/characters/11/166045t.webp
62433,https://myanimelist.net/character/62433/Manager,Manager,マネージャー,,0,Momoka's manager.,https://cdn.myanimelist.net/images/characters/4/166469.jpg,https://cdn.myanimelist.net/images/characters/4/166469.webp,https://cdn.myanimelist.net/images/characters/4/166469t.webp
62435,https://myanimelist.net/character/62435/Father_Miyagawa,Father Miyagawa,宮川 父,,0,,https://cdn.myanimelist.net/images/characters/11/166495.jpg,https://cdn.myanimelist.net/images/characters/11/166495.webp,https://cdn.myanimelist.net/images/characters/11/166495t.webp
62437,https://myanimelist.net/character/62437/Miyabi_Itou,Miyabi Itou,伊藤 雅,,52,"Birthday: June 6 Blood type: B Class: 2-C Affiliation: Supernatural Studies Club  Miyabi Itou is a girl that believes in the supernatural, that's why she also joins the Supernatural club. She later learns the secret of Yamada.",https://cdn.myanimelist.net/images/characters/14/280802.jpg,https://cdn.myanimelist.net/images/characters/14/280802.webp,https://cdn.myanimelist.net/images/characters/14/280802t.webp
62439,https://myanimelist.net/character/62439/Yukino_Aguria,Yukino Aguria,ユキノ・アグリア,,65,"Age: 18 Magic: Celestial magic Likes: Sorano Neesan  Yukino is a Celestial Spirit Mage and a member of the currently strongest guild in Fiore, Sabertooth. She is part of Sabertooth's team in the Grand Magic Games and battled against Kagura from Mermaid Heel.  Yukino possesses three Celestial Keys, two gold keys - Pisces and Libra, and the thirteenth zodiac key of Ophiuchus. She is able to summon more than one Celestial Spirit at the same time.    (Source: Fairy Tail Wikia)",https://cdn.myanimelist.net/images/characters/10/259355.jpg,https://cdn.myanimelist.net/images/characters/10/259355.webp,https://cdn.myanimelist.net/images/characters/10/259355t.webp
62441,https://myanimelist.net/character/62441/Koumei_Ren,Koumei Ren,練 紅明,,47,"Age: 26, 27 (currently) Height: 177cm (5'9.7"") Weight: 66kg Djinn: Dantalion  Koumei Ren is the Kou Empire's second Prince. He's a General of the Kou Empire's Western Subjugation Army together with his brothers, Kouen Ren and Kouha Ren. Koumei is a Dungeon Capturer, capturing one Dungeon, and one of Judar's King Candidates.  Koumei stays in the shadows planning strategies and rationally planning. He tends to lose himself in strategizing so his sleep and eating habits (and also his appearance) suffer. Also, he doesn't seem to have the thirst of blood of his brothers.  (Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/16/166113.jpg,https://cdn.myanimelist.net/images/characters/16/166113.webp,https://cdn.myanimelist.net/images/characters/16/166113t.webp
62443,https://myanimelist.net/character/62443/Kouha_Ren,Kouha Ren,練 紅覇,,367,"Age: 18 Gender: Male Height: 158 cm (5'2"") Weight: 58 kg (127.9 lbs), now 55 kg (121 lbs) Djinn: Leraje  Kouha Ren is the Kou Empire's third Prince. He's a General of the Kou Empire's Western Subjugation Army together with his brothers, Kouen Ren and Koumei Ren. Kouha is a Dungeon Capturer, capturing one Dungeon, and one of Judal's King Candidates.   Kouha appears as a young boy with an androgynous aspect. He has long pink hair, short in the back and has three braids on his fringe, and pink eyes. He also wears a blue hat with a design on it that has golden wings, two long red veils and a white chinese-like dress with a pair of shorts. He also wears two golden bracelets, each with a green jewel. His Metal Vessel is his sword.  He appears to like hitting his attendants, particularly the females. He also has a twisted personality, in which he likes to butcher his enemies brutally and takes pleasure while doing it. He also loves the sight of blood and is well known in Kou Empire for having an eccentric personality.  Kouha also has a nice and extremely caring side to him, especially to his attendants, JunJun, ReiRei and JinJin. Because of this, he might be considered a yangire.   Kouha is loyal when it comes to his older brothers. He respects them and is willing to support them the best he can.  (Source: Magi Wikia)",https://cdn.myanimelist.net/images/characters/16/200847.jpg,https://cdn.myanimelist.net/images/characters/16/200847.webp,https://cdn.myanimelist.net/images/characters/16/200847t.webp
62445,https://myanimelist.net/character/62445/Makoto_Horii,Makoto Horii,堀井　真,,0,"Tatsuhiko's acquaintance early in the series. His obsession to Emiru leads him to a rape attempt, but ultimately fails. He also used Tatsuhiko as his hostage on his second attempt but failed as Emiru saved Tatsuhiko by throwing a bucket of gasoline and threaten Makoto's gang with a lighter. He was persuaded by Emiru and Tatsuhiko after. She also found out the peeping hole between Tatsushiko and Emiru, and kept it as a secret.",https://cdn.myanimelist.net/images/characters/7/166117.jpg,https://cdn.myanimelist.net/images/characters/7/166117.webp,https://cdn.myanimelist.net/images/characters/7/166117t.webp
62447,https://myanimelist.net/character/62447/Nanami_Nomiya,Nanami Nomiya,野宮　ナナミ,,0,"A girl that works with Kido at the convenience store. Revealed to be Makoto's girlfriend and allures Tatsuhiko for the success of Makoto's plans for Emiru. It is shown that she deeply loves Makoto in despite his feelings toward other women and Emiru.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/12/166119.jpg,https://cdn.myanimelist.net/images/characters/12/166119.webp,https://cdn.myanimelist.net/images/characters/12/166119t.webp
131672,https://myanimelist.net/character/131672/Kasumi_Kaidou,Kasumi Kaidou,甲斐堂 花純,,0,"Kachou High School, 1st year student. Listen to her older brother obediently. Cute like an angel, very popular with guys.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/10/287739.jpg,https://cdn.myanimelist.net/images/characters/10/287739.webp,https://cdn.myanimelist.net/images/characters/10/287739t.webp
131673,https://myanimelist.net/character/131673/Tetsurou_Kaidou,Tetsurou Kaidou,甲斐堂 哲郎,,0,"Kachou High School, 2nd year student. Dotes his little sister. To become an ideal brother, he is perfect in schoolwork, sports and housework.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/8/287695.jpg,https://cdn.myanimelist.net/images/characters/8/287695.webp,https://cdn.myanimelist.net/images/characters/8/287695t.webp
131674,https://myanimelist.net/character/131674/Asuka_Saijou,Asuka Saijou,西条 飛鳥,,3,"Kachou High School, 2nd year student. Tetsuro and Kasumi's neighbour and childhood friend. Her parents ran an okonomiyaki shop. A member of the Kendo club.    (Source: MAGAMEGA)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/3/538246.jpg,https://cdn.myanimelist.net/images/characters/3/538246.webp,https://cdn.myanimelist.net/images/characters/3/538246t.webp
131675,https://myanimelist.net/character/131675/Makoto_Minazuki,Makoto Minazuki,水無月 真琴,,0,"Kachou High School, 1st year student. Kasumi's friend. Ladylike. Joined the Kendo club.  (Source: MAGAMEGA)  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
131676,https://myanimelist.net/character/131676/Shinichi_Chiba,Shinichi Chiba,千葉 慎一,,0,"Kachou High School, 2nd year student. Tetsuro's best friend. His trademark is his stylish hat. Although he has an aloof personality, he is popular with girls.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/5/287707.jpg,https://cdn.myanimelist.net/images/characters/5/287707.webp,https://cdn.myanimelist.net/images/characters/5/287707t.webp
131678,https://myanimelist.net/character/131678/Noriko_Inoguchi,Noriko Inoguchi,猪口 のり子,,0,"Kachou High School, 1st year student. Kasumi's friend. A cheerful girl who wants a boyfriend.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
131679,https://myanimelist.net/character/131679/Minami_Hashimoto,Minami Hashimoto,橋本 美波,,0,"Kachou High School, 1st year student. Kasumi's friend. A cool girl who goes to cram school.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
131680,https://myanimelist.net/character/131680/Rikka_Yanagawa,Rikka Yanagawa,梁川 六花,,4,"Yanagawa Rokuhana is a student from Armeria—a school where only 30 students are attending. Rikka is a kind person who thinks of other before herself which leads her into dangerous situations.  When she was young she was trapped in a burning building until a god showed up and saved her. Since then she has looked up to the gods and wants to return the favour by helping them.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/13/287718.jpg,https://cdn.myanimelist.net/images/characters/13/287718.webp,https://cdn.myanimelist.net/images/characters/13/287718t.webp
131681,https://myanimelist.net/character/131681/Kyouka_Tsukigasa,Kyouka Tsukigasa,月暈 杏子,Kyou-chan,2,,https://cdn.myanimelist.net/images/characters/13/287742.jpg,https://cdn.myanimelist.net/images/characters/13/287742.webp,https://cdn.myanimelist.net/images/characters/13/287742t.webp
131682,https://myanimelist.net/character/131682/Tenma_Tosaki,Tenma Tosaki,門崎 天満,Ten-chan,2,,https://cdn.myanimelist.net/images/characters/6/287720.jpg,https://cdn.myanimelist.net/images/characters/6/287720.webp,https://cdn.myanimelist.net/images/characters/6/287720t.webp
131683,https://myanimelist.net/character/131683/Chiaki_Hiba,Chiaki Hiba,緋羽 千秋,,4,"A student of Yanagawa Rokuhana from Armeria. He is the student who has the most powerful god at the school. Also he is the first student to have a God of Death, Kurone.     No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/3/287721.jpg,https://cdn.myanimelist.net/images/characters/3/287721.webp,https://cdn.myanimelist.net/images/characters/3/287721t.webp
131684,https://myanimelist.net/character/131684/Arifumi_Fukuyama,Arifumi Fukuyama,福山 有史,,0,"Arifumi is a student and a pitcher for the baseball team in Kannai Academy. He has the ability telekinesis, which he uses to his advantage in baseball games. After losing to the Hoshinoumi Academy baseball team and the Student Council in a baseball match, he agrees to stop using his ability.   (Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/10/288016.jpg,https://cdn.myanimelist.net/images/characters/10/288016.webp,https://cdn.myanimelist.net/images/characters/10/288016t.webp
131685,https://myanimelist.net/character/131685/Math_Teacher,Math Teacher,数学の先生,,0,,https://cdn.myanimelist.net/images/characters/12/287724.jpg,https://cdn.myanimelist.net/images/characters/12/287724.webp,https://cdn.myanimelist.net/images/characters/12/287724t.webp
131686,https://myanimelist.net/character/131686/Sora_Nanase,Sora Nanase,七瀬 天,Ten-chan,0,,https://cdn.myanimelist.net/images/characters/11/287725.jpg,https://cdn.myanimelist.net/images/characters/11/287725.webp,https://cdn.myanimelist.net/images/characters/11/287725t.webp
131687,https://myanimelist.net/character/131687/Rio_Hachiya,Rio Hachiya,蜂谷 理英,Hacchi,0,,https://cdn.myanimelist.net/images/characters/12/287726.jpg,https://cdn.myanimelist.net/images/characters/12/287726.webp,https://cdn.myanimelist.net/images/characters/12/287726t.webp
131689,https://myanimelist.net/character/131689/Jennifer_Collins,Jennifer Collins,,,1,"American student, she comes to Japan to make research about Hiraga's bloodline mystery  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/5/287728.jpg,https://cdn.myanimelist.net/images/characters/5/287728.webp,https://cdn.myanimelist.net/images/characters/5/287728t.webp
131690,https://myanimelist.net/character/131690/Morgan_,Morgan ,,,0,Age 45 Former NFL player for San Antonio Armadillos,https://cdn.myanimelist.net/images/characters/5/298325.jpg,https://cdn.myanimelist.net/images/characters/5/298325.webp,https://cdn.myanimelist.net/images/characters/5/298325t.webp
131691,https://myanimelist.net/character/131691/Odin,Odin,オーディーン,,0,"Odin is the king of Asgard and the Nordic god of wisdom, warfare, poetry, sacrifice and magic. He has a God Robe like the other God Warriors, but his Cosmo is presumed to be dramatically superior to theirs as their sovereign.   (Source: Seiyapedia)",https://cdn.myanimelist.net/images/characters/10/287729.jpg,https://cdn.myanimelist.net/images/characters/10/287729.webp,https://cdn.myanimelist.net/images/characters/10/287729t.webp
131692,https://myanimelist.net/character/131692/Kanue,Kanue,,,2,"The new step-sister of Hinoto.  No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/5/490015.jpg,https://cdn.myanimelist.net/images/characters/5/490015.webp,https://cdn.myanimelist.net/images/characters/5/490015t.webp
131693,https://myanimelist.net/character/131693/Takato,Takato,隆人,,0,Takato is a catcher on the Kannai Academy baseball team. He is best friends with Fukuyama Arifumi.,https://cdn.myanimelist.net/images/characters/8/288017.jpg,https://cdn.myanimelist.net/images/characters/8/288017.webp,https://cdn.myanimelist.net/images/characters/8/288017t.webp
131694,https://myanimelist.net/character/131694/Muco,Muco,ムーコ,,29,,https://cdn.myanimelist.net/images/characters/14/390157.jpg,https://cdn.myanimelist.net/images/characters/14/390157.webp,https://cdn.myanimelist.net/images/characters/14/390157t.webp
131695,https://myanimelist.net/character/131695/Seiji_Komatsu,Seiji Komatsu,小松 誠二,,1,,https://cdn.myanimelist.net/images/characters/16/296083.jpg,https://cdn.myanimelist.net/images/characters/16/296083.webp,https://cdn.myanimelist.net/images/characters/16/296083t.webp
131696,https://myanimelist.net/character/131696/Kouhei_Ushijima,Kouhei Ushijima,牛島 厚平,Ushikou,0,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
131697,https://myanimelist.net/character/131697/Bouda, Bouda,棒田,,0,,https://cdn.myanimelist.net/images/characters/3/296085.jpg,https://cdn.myanimelist.net/images/characters/3/296085.webp,https://cdn.myanimelist.net/images/characters/3/296085t.webp
131698,https://myanimelist.net/character/131698/Rena_Bouda,Rena Bouda,棒田 玲奈,,0,,https://cdn.myanimelist.net/images/characters/13/296112.jpg,https://cdn.myanimelist.net/images/characters/13/296112.webp,https://cdn.myanimelist.net/images/characters/13/296112t.webp
219129,https://myanimelist.net/character/219129/Bunji,Bunji,文次,,0,,https://cdn.myanimelist.net/images/characters/2/582705.jpg,https://cdn.myanimelist.net/images/characters/2/582705.webp,https://cdn.myanimelist.net/images/characters/2/582705t.webp
219130,https://myanimelist.net/character/219130/Ushimatsu,Ushimatsu,丑松,,0,,https://cdn.myanimelist.net/images/characters/13/582704.jpg,https://cdn.myanimelist.net/images/characters/13/582704.webp,https://cdn.myanimelist.net/images/characters/13/582704t.webp
219131,https://myanimelist.net/character/219131/Mother,Mother,母,,0,,https://cdn.myanimelist.net/images/characters/3/582703.jpg,https://cdn.myanimelist.net/images/characters/3/582703.webp,https://cdn.myanimelist.net/images/characters/3/582703t.webp
219132,https://myanimelist.net/character/219132/Oyoshi,Oyoshi,およし,,0,,https://cdn.myanimelist.net/images/characters/16/582701.jpg,https://cdn.myanimelist.net/images/characters/16/582701.webp,https://cdn.myanimelist.net/images/characters/16/582701t.webp
219133,https://myanimelist.net/character/219133/Rickshaw_Man,Rickshaw Man,章夫,,0,,https://cdn.myanimelist.net/images/characters/15/586420.jpg,https://cdn.myanimelist.net/images/characters/15/586420.webp,https://cdn.myanimelist.net/images/characters/15/586420t.webp
