manga_id,title,type,score,scored_by,status,volumes,chapters,start_date,end_date,members,favorites,sfw,approved,real_start_date,real_end_date,genres,themes,demographics
153635,Haruka Reset,manga,,2,currently_publishing,,,2021-07-02,,41,0,True,True,2021-07-02,,['Slice of Life'],['Iyashikei'],[]
153954,Janji,manga,,3,currently_publishing,,,2022-11-21,,41,0,True,True,2022-11-21,,[],"['Childcare', 'Strategy Game']",['Shounen']
154154,Petshop of Horrors: Hyouhaku no Hakobune-hen,manga,,9,finished,3,6,2018-09-11,2020-05-18,41,0,True,True,2018-09-11,2020-05-18,"['Drama', 'Mystery', 'Supernatural']",['Adult Cast'],['Josei']
155020,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen: Secret File",light_novel,,5,currently_publishing,,,2018-05-19,,41,0,True,True,2018-05-19,,"['Action', 'Fantasy', 'Romance']",['Military'],[]
155611,Kumo no I,one_shot,,13,finished,,1,2021-03-02,2021-03-02,41,0,False,True,2021-03-02,2021-03-02,['Hentai'],[],[]
156202,Tsuyogari Complex,one_shot,,14,finished,,1,2023-01-23,2023-01-23,41,0,False,True,2023-01-23,2023-01-23,['Hentai'],[],[]
156641,To the Stars I Love,manhwa,,11,currently_publishing,,,2022-05-18,,41,0,True,True,2022-05-18,,"['Romance', 'Supernatural']",['Showbiz'],[]
157105,Chinkou Discover,manga,,8,finished,1,6,2020-01-31,2021-05-31,41,0,False,True,2020-01-31,2021-05-31,"['Boys Love', 'Erotica']",['School'],[]
157678,Nakigao Yuri Anthology,manga,,6,finished,1,7,2022-01-31,2022-01-31,41,0,True,True,2022-01-31,2022-01-31,['Girls Love'],[],[]
158456,Usotsuki Majo to Haiiro no Niji,manga,,4,currently_publishing,,,2023-04-26,,41,0,True,True,2023-04-26,,['Fantasy'],[],['Shoujo']
158971,Sei no Gekiyaku Re:life,manga,,15,finished,1,7,2021-11-06,2022-04-16,41,0,False,True,2021-11-06,2022-04-16,"['Boys Love', 'Drama', 'Erotica']",[],[]
160253,On-Air,manhwa,,5,finished,,51,2021-10-27,2022-09-21,41,0,True,True,2021-10-27,2022-09-21,"['Drama', 'Suspense']",['Psychological'],[]
155202,Setsuna no Fuukei,light_novel,,4,currently_publishing,,,2020-10-05,,40,3,True,True,2020-10-05,,"['Adventure', 'Fantasy']",['Isekai'],[]
55023,Shounen Sanpakugan,manga,,4,finished,3,,2006-01-01,2006-01-01,40,1,True,True,2006,2006,['Comedy'],[],['Shounen']
72487,Imouto Kamisama!,light_novel,,6,finished,1,7,2008-12-20,2008-12-20,40,1,False,True,2008-12-20,2008-12-20,"['Hentai', 'Supernatural']",[],[]
79431,Pink Spot,manga,,3,finished,2,,1989-01-01,1990-01-01,40,1,True,True,1989,1990,['Sports'],[],['Seinen']
90684,Lucky Charms & Apple Jacks,manga,,3,finished,1,,2003-05-30,2003-05-30,40,1,True,True,2003-05-30,2003-05-30,[],[],['Seinen']
95299,H Manga no Megami-sama,manga,,13,finished,1,10,2002-01-01,2002-01-01,40,1,False,True,2002,2002,['Hentai'],[],[]
103676,Kimoiman,light_novel,,5,currently_publishing,,,2017-01-18,,40,1,True,True,2017-01-18,,"['Action', 'Comedy']",[],[]
104466,Nanatose Miiku to Kyokou no Ou 1999,light_novel,,3,finished,1,7,2009-09-18,2009-09-18,40,1,True,True,2009-09-18,2009-09-18,"['Action', 'Drama']",[],[]
106731,"Waga Itsuwari no Na no Moto ni Tsudoe, Hoshiboshi",light_novel,,3,currently_publishing,,,2017-05-30,,40,1,True,True,2017-05-30,,['Fantasy'],['School'],[]
107812,Ryoujoku no Himekishi: Mesuinu Choukyou,light_novel,,6,finished,1,,2017-03-10,2017-03-10,40,1,True,True,2017-03-10,2017-03-10,['Ecchi'],[],[]
110382,Orc no Kishi,light_novel,,0,currently_publishing,,,2016-09-17,,40,1,True,True,2016-09-17,,"['Action', 'Adventure', 'Fantasy']",[],[]
111493,Kuromike Ayakashi Kitan,manga,,2,finished,3,18,2017-05-06,2018-07-28,40,1,True,True,2017-05-06,2018-07-28,"['Comedy', 'Drama', 'Supernatural']",[],[]
113583,Zaika no Grimm,manga,,4,finished,2,14,2016-12-28,2018-01-27,40,1,True,True,2016-12-28,2018-01-27,"['Fantasy', 'Mystery']",[],['Josei']
129165,Moukemon,one_shot,,14,finished,,1,2020-08-16,2020-08-16,40,1,True,True,2020-08-16,2020-08-16,"['Drama', 'Supernatural']",[],['Shounen']
130475,Sachiko no Sachi,manga,,5,finished,5,49,1975-09-11,1976-10-14,40,1,True,True,1975-09-11,1976-10-14,"['Drama', 'Romance']",[],[]
138303,A3! Winter,manga,,7,finished,2,9,2020-08-28,2021-07-28,40,1,True,True,2020-08-28,2021-07-28,['Comedy'],['Music'],['Josei']
144448,Medarot: Girls' Mission,manga,,4,finished,,2,2016-02-27,2016-03-26,40,1,True,True,2016-02-27,2016-03-26,"['Action', 'Sci-Fi']",['School'],['Seinen']
147029,Miboujin Tozan,manga,,1,finished,2,12,2018-07-27,2019-08-27,40,1,True,True,2018-07-27,2019-08-27,['Slice of Life'],[],['Seinen']
147288,Shitaku Nacchatta.,manga,,10,finished,1,7,2013-11-28,2019-01-28,40,1,False,True,2013-11-28,2019-01-28,['Hentai'],[],[]
148690,Paradise Lost,manhwa,,13,finished,,37,2018-05-16,2019-01-16,40,1,True,True,2018-05-16,2019-01-16,['Drama'],['Psychological'],[]
149410,Fukyagakusei no Himawari,manga,,14,currently_publishing,,,2018-12-25,,40,1,True,True,2018-12-25,,"['Boys Love', 'Supernatural']",[],[]
4852,Koi no Yokan,manga,,8,finished,1,,2001-03-01,2001-03-01,40,0,False,True,2001-03,2001-03,"['Boys Love', 'Erotica']",[],[]
4876,Summer Nude,manga,,2,finished,1,,1997-01-01,,40,0,True,True,1997,,"['Drama', 'Romance']",[],['Shoujo']
5011,Gatapishi-Sha de Ikou!!,manga,,6,finished,1,,2002-01-01,2002-01-01,40,0,True,True,2002,2002,[],['Memoir'],[]
7624,Himitsu na Koto,manga,,1,finished,1,,,,40,0,True,True,,,['Romance'],[],['Shoujo']
7978,Physical Age,manga,,8,finished,1,,2003-01-01,2003-01-01,40,0,False,True,2003,2003,"['Boys Love', 'Erotica']",[],[]
7991,Takurami ni Kegasareta Omoi,manga,,5,finished,1,,2006-12-26,2006-12-26,40,0,False,True,2006-12-26,2006-12-26,"['Boys Love', 'Erotica']",[],[]
8120,H ni Matsuwaru Etosetora,manga,,3,finished,1,,1997-01-01,1997-01-01,40,0,True,True,1997,1997,[],[],['Shoujo']
8381,Come Home Come,manga,,3,finished,1,,,1995-01-01,40,0,True,True,,1995-01,['Romance'],[],['Shoujo']
10114,Luv,manga,,5,finished,2,,,,40,0,True,True,,,['Romance'],[],['Shoujo']
11357,Onegai! Maruchi-kun,manga,,4,finished,1,,,,40,0,True,True,,,[],[],['Shoujo']
14078,Ouma ga Toki no Karasu Otoko,manga,,5,finished,1,4,1994-01-20,1996-09-24,40,0,True,True,1994-01-20,1996-09-24,"['Boys Love', 'Fantasy']",[],[]
14096,It's All Right,manga,,9,finished,1,5,1999-10-01,1999-10-01,40,0,True,True,1999-10,1999-10,['Comedy'],[],['Josei']
15962,Drop Kiss,manga,,4,finished,1,,2001-01-01,2001-01-01,40,0,True,True,2001-01,2001-01,[],[],['Shoujo']
16537,Gomennasaiko♡Power,manga,,3,finished,1,,1991-01-01,1991-01-01,40,0,True,True,1991,1991,"['Comedy', 'Supernatural']",['School'],[]
17022,I Love Biyori,manga,,5,finished,3,45,2006-04-25,2009-10-24,40,0,True,True,2006-04-25,2009-10-24,['Slice of Life'],[],['Seinen']
18509,Onnanoko no Fu-shi-gi,manga,,5,finished,1,,1990-01-01,,40,0,True,True,1990,,['Supernatural'],[],['Shoujo']
18642,Mangetsu ni Onegai,manga,,4,finished,1,,1992-01-01,1992-01-01,40,0,True,True,1992,1992,"['Romance', 'Supernatural']",['Super Power'],['Shoujo']
19654,Kitsune to Mahoutsukai,manga,,8,finished,1,,1998-01-01,1998-01-01,40,0,False,True,1998,1998,"['Boys Love', 'Erotica']",[],[]
19751,LeTort,manga,,6,finished,1,,1993-01-01,1993-01-01,40,0,True,True,1993,1993,"['Action', 'Adventure', 'Drama', 'Fantasy']",['Super Power'],['Shoujo']
20053,Manatsu no Eden Rakuen,manga,,6,finished,1,,1992-01-01,1992-01-01,40,0,True,True,1992,1992,[],[],['Shoujo']
20431,Binbin eyes,manga,,8,finished,4,,1989-08-01,1990-11-01,40,0,True,True,1989-08,1990-11,[],[],[]
20519,"Hikari no Ken, Yami no Yaiba - Albert Odyssey 2",manga,,3,finished,1,,1995-04-30,1995-04-30,40,0,True,True,1995-04-30,1995-04-30,"['Action', 'Adventure', 'Fantasy']",[],[]
20615,Round About Midnight,manga,,3,finished,1,,2001-01-01,,40,0,False,True,2001,,"['Boys Love', 'Drama', 'Erotica']",[],[]
20823,Dramatic Fair,manga,,3,finished,1,,,2002-08-23,40,0,True,True,,2002-08-23,[],[],['Shoujo']
21033,Okiraku Gokuraku Nosutorazamasu,manga,,4,finished,2,,1998-11-01,1999-11-01,40,0,True,True,1998-11,1999-11,"['Comedy', 'Fantasy']",[],['Shounen']
21343,Mecha☆Afro-kun,manga,,4,finished,1,,2005-01-01,2005-01-01,40,0,True,True,2005,2005,['Comedy'],[],[]
22068,Yamato Monogatari,manga,,4,finished,1,6,2008-11-07,2009-09-07,40,0,True,True,2008-11-07,2009-09-07,[],[],['Seinen']
22133,Urakata!,manga,,4,finished,1,,2008-11-29,2008-11-29,40,0,False,True,2008-11-29,2008-11-29,['Erotica'],[],[]
25152,Gozen 3-ji no Houmonsha - Sugihara Machiko Tanpenshuu,manga,,5,finished,1,5,2006-05-20,2010-11-20,40,0,True,True,2006-05-20,2010-11-20,"['Fantasy', 'Slice of Life']",[],['Shoujo']
25495,Tensei! Aoi,manga,,4,finished,1,,1990-10-20,1990-10-20,40,0,True,True,1990-10-20,1990-10-20,"['Comedy', 'Romance']",[],['Shoujo']
27109,Saru Gecchu,manga,,5,finished,9,,2005-07-28,2012-02-28,40,0,True,True,2005-07-28,2012-02-28,['Comedy'],[],['Kids']
28489,Caramel Muffin,manga,,1,finished,1,,2007-05-09,2009-10-09,40,0,True,True,2007-05-09,2009-10-09,['Slice of Life'],[],[]
29423,Kono Ao ni Koi wo Shita,manga,,2,finished,1,,1998-12-09,1998-12-09,40,0,True,True,1998-12-09,1998-12-09,[],[],['Shoujo']
29807,Hot Shout!!,manga,,4,finished,2,,1999-10-26,2000-01-26,40,0,True,True,1999-10-26,2000-01-26,['Romance'],[],['Shoujo']
30901,Fushigi Fushigi,manga,,5,finished,1,11,1993-05-22,1993-05-22,40,0,True,True,1993-05-22,1993-05-22,['Slice of Life'],[],['Seinen']
31933,Ekubo!,manga,,2,finished,2,,1993-01-01,1993-01-01,40,0,True,True,1993,1993,[],[],['Seinen']
33217,Kotokoto Karutetto,manga,,0,currently_publishing,,,2009-01-01,,40,0,True,True,2009,,[],[],['Josei']
33893,Casa no Nekomura-san,manga,,2,currently_publishing,,,2005-09-10,,40,0,True,True,2005-09-10,,['Slice of Life'],[],[]
35931,Tanpopo no Tiara,manga,,5,finished,1,8,1992-01-01,1992-08-01,40,0,True,True,1992-01,1992-08,['Romance'],[],['Shoujo']
36545,Iida Tanaka Sakashita,manga,,2,finished,1,,2010-07-24,2010-07-24,40,0,True,True,2010-07-24,2010-07-24,['Boys Love'],[],[]
39823,Shanai Ren'ai Hisshouhou,manga,,3,finished,1,,2005-01-01,2005-01-01,40,0,True,True,2005,2005,['Romance'],[],['Josei']
42199,Egekai ni Ai wa Moete,manga,,4,finished,1,2,2011-12-10,2011-12-10,40,0,True,True,2011-12-10,2011-12-10,[],[],['Josei']
44781,Mahoutsukai na Kanojo,manga,,3,finished,1,,1996-01-01,1996-01-01,40,0,True,True,1996,1996,"['Fantasy', 'Supernatural']",[],[]
44953,Onbunidakko ni Kataguruma,manga,,1,finished,1,2,2009-01-01,,40,0,True,True,2009,,"['Boys Love', 'Comedy']",[],[]
44965,Kimi ni Muchuu,manga,,4,finished,1,6,2007-01-01,,40,0,False,True,2007,,"['Boys Love', 'Erotica']",[],[]
45155,Dark Act,manga,,3,finished,1,6,2011-09-04,2012-02-03,40,0,True,True,2011-09-04,2012-02-03,['Comedy'],[],['Shounen']
45161,Koibito-tachi no Midara na Koi,manga,,2,finished,1,,2009-08-01,2009-08-01,40,0,True,True,2009-08-01,2009-08-01,[],[],['Shoujo']
46412,Keitai☆Guardian: Believe,manga,,4,finished,1,,2010-01-01,2010-11-10,40,0,True,True,2010,2010-11-10,"['Comedy', 'Fantasy']",['Harem'],['Shoujo']
48677,Inu to Ojousama,manga,,2,finished,3,,1993-01-01,1993-01-01,40,0,True,True,1993,1993,['Romance'],['School'],['Shoujo']
50025,Shounen Hero,manga,,4,finished,1,,2010-01-01,2011-01-01,40,0,True,True,2010,2011,['Romance'],['School'],['Shoujo']
54219,Magical☆Antique,manga,,3,finished,2,19,2002-01-01,,40,0,True,True,2002,,['Romance'],['School'],['Shounen']
55155,Rasen-jima,manga,,6,finished,3,15,2009-06-20,2010-08-20,40,0,True,True,2009-06-20,2010-08-20,"['Adventure', 'Mystery', 'Supernatural']",[],['Shounen']
56637,Princess wa Otoshigoro!,light_novel,,4,finished,3,13,2006-06-01,2007-03-01,40,0,True,True,2006-06-01,2007-03-01,"['Adventure', 'Fantasy', 'Supernatural']",[],[]
57061,Hanikami Triangle,light_novel,,4,finished,7,,2005-04-25,2008-10-10,40,0,True,True,2005-04-25,2008-10-10,"['Comedy', 'Romance', 'Supernatural']",['School'],[]
58365,Mabushii Sora ni Kiss Shou,manga,,7,finished,1,10,1997-01-01,,40,0,True,True,1997,,"['Boys Love', 'Comedy', 'Drama', 'Romance', 'Slice of Life']",['Psychological'],[]
59823,Parallel Panic!,light_novel,,6,finished,1,7,2008-10-17,2008-10-17,40,0,False,True,2008-10-17,2008-10-17,['Hentai'],['Harem'],[]
59937,Ojousama Paradise: Yuzurenai Otome no Junjou!,light_novel,,6,finished,1,5,2009-05-10,2009-05-10,40,0,False,True,2009-05-10,2009-05-10,['Hentai'],"['Harem', 'School']",[]
60247,Kenran! Teito Shoujo Tanteidan: Akai Bouryaku wo Ute!,light_novel,,5,finished,1,7,2009-11-30,2009-11-30,40,0,True,True,2009-11-30,2009-11-30,"['Action', 'Ecchi', 'Mystery']",[],[]
60529,Narikiri Princess,light_novel,,6,finished,1,5,2005-07-17,2005-07-17,40,0,False,True,2005-07-17,2005-07-17,['Hentai'],[],[]
60533,Shiritsu Tantei Takasuga Erika no Jikenbo,light_novel,,6,finished,2,10,2009-02-12,2013-01-23,40,0,False,True,2009-02-12,2013-01-23,['Hentai'],[],[]
60663,Oujo-sama to Mujintou!? Happa Mizugi Paradise,light_novel,,5,finished,1,7,2007-10-20,2007-10-20,40,0,False,True,2007-10-20,2007-10-20,['Hentai'],[],[]
60945,Uchuu Keigi Exarion,light_novel,,5,finished,1,8,2004-07-29,2004-07-29,40,0,False,True,2004-07-29,2004-07-29,"['Hentai', 'Supernatural']",[],[]
61043,Hakuyoku no Himekishi Knight Swanny,light_novel,,5,finished,1,8,2006-09-28,2006-09-28,40,0,False,True,2006-09-28,2006-09-28,"['Hentai', 'Supernatural']",[],[]
61669,Taima Kenshi Feilan,light_novel,,8,finished,1,7,2005-01-28,2005-01-28,40,0,False,True,2005-01-28,2005-01-28,"['Hentai', 'Supernatural']",[],[]
61781,My Yome,light_novel,,5,finished,1,9,2010-09-14,2010-09-14,40,0,False,True,2010-09-14,2010-09-14,['Hentai'],['Harem'],[]
61845,Ikusa-hime Musha Kuryuu Ouka,light_novel,,7,finished,1,7,2007-09-14,2007-09-14,40,0,False,True,2007-09-14,2007-09-14,['Hentai'],[],[]
61937,Kunoichi Yotogibanashi: Kono Inrou ga Me ni Iranu ka?,light_novel,,5,finished,1,6,2005-12-17,2005-12-17,40,0,False,True,2005-12-17,2005-12-17,['Hentai'],[],[]
62003,Himemiko Miku: Inma no Naburi,light_novel,,7,finished,1,6,2004-12-17,2004-12-17,40,0,False,True,2004-12-17,2004-12-17,"['Hentai', 'Supernatural']",[],[]
63493,Nightmare Hunter Manaru: Muma Kari no Otome,light_novel,,8,finished,1,7,2008-05-11,2008-05-11,40,0,False,True,2008-05-11,2008-05-11,"['Hentai', 'Supernatural']",[],[]
63639,Tokyo Vampire,manga,,3,finished,2,,1987-01-01,1992-01-01,40,0,True,True,1987,1992,['Supernatural'],['Vampire'],['Josei']
63797,Sensei to Shiyo!? Fiancée wa Jokyoushi,light_novel,,6,finished,1,6,2006-10-18,2006-10-18,40,0,False,True,2006-10-18,2006-10-18,['Hentai'],['Harem'],[]
64069,Koibito wa Megami-sama,light_novel,,4,finished,1,7,2008-09-18,2008-09-18,40,0,False,True,2008-09-18,2008-09-18,"['Hentai', 'Supernatural']",['Harem'],[]
64237,Kokui no Shoujo Tantei Tsukiyomi Yurina,light_novel,,5,finished,1,6,2006-01-13,2006-01-13,40,0,False,True,2006-01-13,2006-01-13,['Hentai'],[],[]
64485,Dark Stinger: Sunshine Sakusen,light_novel,,5,finished,1,11,2000-05-10,2000-05-10,40,0,False,True,2000-05-10,2000-05-10,['Hentai'],[],[]
65533,Legend: Seihai no Onna Kishi,light_novel,,5,finished,1,6,2005-06-20,2005-06-20,40,0,False,True,2005-06-20,2005-06-20,"['Hentai', 'Supernatural']",[],[]
65599,Charisma Kyousoukyoku: Yuka-chan no Katte mo Ikenai!?,light_novel,,8,finished,1,7,1999-12-22,1999-12-22,40,0,False,True,1999-12-22,1999-12-22,['Hentai'],[],[]
65833,Hyakume no Kishi,manga,,3,finished,2,,2006-09-27,2008-02-27,40,0,True,True,2006-09-27,2008-02-27,[],[],['Shounen']
65863,Tantei Shikkaku,light_novel,,3,finished,2,,2011-12-10,2012-04-10,40,0,True,True,2011-12-10,2012-04-10,"['Drama', 'Mystery']",['Psychological'],[]
66541,Double Shinkon Ojousama!,light_novel,,4,finished,1,7,2009-01-20,2009-01-20,40,0,False,True,2009-01-20,2009-01-20,['Hentai'],[],[]
66595,Mousou Koukou Kyouin Morishita,manga,,5,finished,5,66,2013-07-19,2016-02-05,40,0,True,True,2013-07-19,2016-02-05,['Comedy'],['School'],['Seinen']
66775,Gadget,light_novel,,3,finished,5,26,2009-07-01,2010-01-01,40,0,True,True,2009-07-01,2010-01-01,"['Action', 'Fantasy', 'Sci-Fi']",[],[]
67203,Kurokishi Ou no Tadashi Kaikata,light_novel,,4,finished,1,,2013-01-21,2013-01-21,40,0,False,True,2013-01-21,2013-01-21,"['Hentai', 'Supernatural']",[],[]
67249,Ojousama Maid-ka Keikaku,light_novel,,6,finished,1,7,2010-02-20,2010-02-20,40,0,False,True,2010-02-20,2010-02-20,['Hentai'],[],[]
67299,Ojousama wa Boku no xx Nashi ni wa Ikirarenai,light_novel,,5,finished,1,8,2012-06-20,2012-06-20,40,0,False,True,2012-06-20,2012-06-20,['Hentai'],[],[]
68807,Akogare♡Ai Land,manga,,7,finished,1,,1983-07-01,1983-07-01,40,0,True,True,1983-07,1983-07,['Romance'],[],['Shoujo']
69733,Doushin: Sanshimai no Etude,light_novel,,4,finished,1,,2000-07-19,2000-07-19,40,0,False,True,2000-07-19,2000-07-19,['Hentai'],[],[]
70943,Sin: Kurotoki-iro no Shoujo,light_novel,,5,finished,2,,2009-03-31,2009-05-20,40,0,False,True,2009-03-31,2009-05-20,"['Hentai', 'Supernatural']",[],[]
70991,Fukushuu no Megami: Nemesis,light_novel,,5,finished,1,,2003-08-12,2003-08-12,40,0,False,True,2003-08-12,2003-08-12,['Hentai'],[],[]
71285,School Heaven: Love Ero Harem Momoiro Typhoon - Sakura no Hanayome,light_novel,,4,finished,1,,2006-04-25,2006-04-25,40,0,False,True,2006-04-25,2006-04-25,['Hentai'],"['Harem', 'School']",[]
71729,Tsuki no Seiyaku to Gensho no Hime,light_novel,,3,finished,1,7,2013-03-19,2013-03-19,40,0,True,True,2013-03-19,2013-03-19,"['Fantasy', 'Romance']",[],[]
71733,Crimson Ogre,light_novel,,3,finished,1,,2010-12-28,2010-12-28,40,0,True,True,2010-12-28,2010-12-28,"['Fantasy', 'Sci-Fi']",[],[]
72627,Neenee-chan,manga,,8,finished,2,11,1969-12-03,1970-10-03,40,0,True,True,1969-12-03,1970-10-03,[],[],['Shoujo']
72743,Imouto Matsuri!,light_novel,,4,finished,1,7,2007-02-16,2007-02-16,40,0,False,True,2007-02-16,2007-02-16,['Hentai'],['Harem'],[]
72955,"Sekuhara Koukuu 801-bin: Okyaku-sama, Chaku to Belt wo Oshime Kudasai",manga,,7,finished,1,1,2013-12-27,2013-12-27,40,0,False,True,2013-12-27,2013-12-27,"['Boys Love', 'Erotica']",[],[]
73803,"Zaiakukan ""Onegai... Konna Sugata Minaide""",light_novel,,5,finished,1,,2001-12-01,2001-12-01,40,0,False,True,2001-12-01,2001-12-01,['Hentai'],[],[]
74589,Maid Kissa: Neko no Kakurega,light_novel,,4,finished,1,6,2004-03-01,2004-03-01,40,0,False,True,2004-03-01,2004-03-01,['Hentai'],[],[]
74745,Seifuku de Siesta,doujinshi,,12,finished,1,1,2008-10-11,2008-10-11,40,0,False,True,2008-10-11,2008-10-11,"['Boys Love', 'Erotica']",[],[]
74751,Seifuku wa Boku no Shifuku,doujinshi,,11,finished,1,1,2009-08-16,2009-08-16,40,0,False,True,2009-08-16,2009-08-16,"['Boys Love', 'Erotica']",[],[]
74807,Innai Kansen: Mayonaka no Nurse Call,light_novel,,4,finished,1,,1998-11-10,1998-11-10,40,0,False,True,1998-11-10,1998-11-10,['Hentai'],[],[]
74815,Konata yori Kanata made,light_novel,,4,finished,1,,2004-04-23,2004-04-23,40,0,False,True,2004-04-23,2004-04-23,"['Drama', 'Hentai']",['School'],[]
75421,Triple Bishoujo ni Nukegake Yuuwaku Sarete Gohoushi Harem na Ken,light_novel,,6,finished,1,8,2012-09-14,2012-09-14,40,0,False,True,2012-09-14,2012-09-14,['Hentai'],['Harem'],[]
75593,Uchi no Ane ga ○○ Sugite Komatteiru Ken,light_novel,,4,finished,1,9,2012-07-20,2012-07-20,40,0,False,True,2012-07-20,2012-07-20,['Hentai'],[],[]
75621,Kanojo to Order to Yasashii Uso,light_novel,,2,finished,1,,2010-12-25,2010-12-25,40,0,True,True,2010-12-25,2010-12-25,"['Comedy', 'Romance', 'Sci-Fi']",[],[]
75743,Nikushoku Seitokaichou-sama to Soushoku na Ore,light_novel,,5,finished,1,8,2011-08-18,2011-08-18,40,0,False,True,2011-08-18,2011-08-18,['Hentai'],['School'],[]
75763,√4: Uchi no Juunin wa Minna Ijou desu.,light_novel,,2,finished,1,,2012-07-20,2012-07-20,40,0,True,True,2012-07-20,2012-07-20,"['Comedy', 'Romance']",['School'],[]
75923,Zettai Kishi no Tempest,light_novel,,3,finished,1,10,2014-05-20,2014-05-20,40,0,True,True,2014-05-20,2014-05-20,"['Action', 'Fantasy']",[],[]
76151,Sukumiko! Konna Miko tte Arienakunai?,light_novel,,5,finished,1,6,2011-05-12,2011-05-12,40,0,False,True,2011-05-12,2011-05-12,['Hentai'],[],[]
76289,Es no Houteishiki,light_novel,,6,finished,1,,1997-06-01,1997-06-01,40,0,False,True,1997-06,1997-06,"['Drama', 'Hentai']",[],[]
76403,Ruriiro no Yaiba to Shuiro no Kizuna,light_novel,,3,finished,1,,2010-12-01,2010-12-01,40,0,True,True,2010-12-01,2010-12-01,"['Action', 'Fantasy']",[],[]
76837,Ojousama Fighting!!!,light_novel,,5,finished,1,7,2008-11-20,2008-11-20,40,0,False,True,2008-11-20,2008-11-20,['Hentai'],[],[]
76861,Ojousama ga Okaiage: Furisode Kanojo wa Goshujinsama de Koi no Dorei,light_novel,,4,finished,1,7,2012-08-20,2012-08-20,40,0,False,True,2012-08-20,2012-08-20,['Hentai'],[],[]
77015,Oneechan ga Tabechau zo: Gao!,light_novel,,4,finished,1,10,2010-11-19,2010-11-19,40,0,False,True,2010-11-19,2010-11-19,['Hentai'],[],[]
77125,Binbou Datte Princess!,light_novel,,4,finished,1,7,2008-09-20,2008-09-20,40,0,False,True,2008-09-20,2008-09-20,['Hentai'],[],[]
77185,Imouto Punch! Aniki Nante Daikirai,light_novel,,4,finished,1,5,2006-05-20,2006-05-20,40,0,False,True,2006-05-20,2006-05-20,['Hentai'],['Harem'],[]
77383,Shojokyuu: Kurige no Shiofuki Shoujo-tachi,light_novel,,6,finished,1,,2004-09-01,2004-09-01,40,0,False,True,2004-09,2004-09,"['Erotica', 'Girls Love']",['School'],[]
77753,Kami wo Shimenawa!,light_novel,,3,finished,3,,2012-04-25,2012-11-22,40,0,True,True,2012-04-25,2012-11-22,"['Comedy', 'Ecchi', 'Romance', 'Supernatural']",[],[]
77941,Seitokai Versus!,light_novel,,3,finished,5,,2009-06-25,2011-05-25,40,0,True,True,2009-06-25,2011-05-25,['Comedy'],['School'],[]
77979,Phantasmagoria,doujinshi,,5,finished,1,,2009-08-16,2009-08-16,40,0,True,True,2009-08-16,2009-08-16,[],[],[]
78091,Busters: Miko Sannin Musume★Funsenchuu,light_novel,,4,finished,1,6,2005-03-22,2005-03-22,40,0,False,True,2005-03-22,2005-03-22,['Hentai'],['Harem'],[]
78657,My Girl,light_novel,,5,finished,1,,1998-12-10,1998-12-10,40,0,False,True,1998-12-10,1998-12-10,['Hentai'],['School'],[]
78705,Ayatsuri no Kyoushitsu,light_novel,,5,finished,1,,2001-03-17,2001-03-17,40,0,False,True,2001-03-17,2001-03-17,['Hentai'],[],[]
80061,I=P - Ichapani,light_novel,,2,finished,1,,2014-09-20,2014-09-20,40,0,True,True,2014-09-20,2014-09-20,"['Ecchi', 'Supernatural']",[],[]
80231,Himote Danshi no Ore ga Love Comedy wo Install!?,light_novel,,3,finished,1,,2014-10-18,2014-10-18,40,0,False,True,2014-10-18,2014-10-18,['Hentai'],['Harem'],[]
80259,Nakanaide Stray Sheep,light_novel,,3,finished,3,,2003-09-03,2004-07-01,40,0,True,True,2003-09-03,2004-07-01,['Romance'],[],['Shoujo']
80275,Toshiue Maid no Shinkon Nikki,light_novel,,5,finished,1,7,2014-10-17,2014-10-17,40,0,False,True,2014-10-17,2014-10-17,['Hentai'],[],[]
80411,Motemote na Boku wa Sekai made Sukucchaun da ze (Naki),light_novel,,6,finished,7,50,2011-09-10,2013-09-10,40,0,True,True,2011-09-10,2013-09-10,"['Comedy', 'Ecchi', 'Romance']",['Harem'],[]
80961,S to N no Kankei: Tsunagaru made Hanarenai!,light_novel,,4,finished,1,,2014-09-19,2014-09-19,40,0,True,True,2014-09-19,2014-09-19,['Ecchi'],[],[]
81007,Hoeru Maryuu no Barbacoa,light_novel,,5,finished,5,37,2012-02-01,2013-03-01,40,0,True,True,2012-02-01,2013-03-01,"['Comedy', 'Fantasy']",[],[]
81267,"Korekara ""Seigi"" no Hanashi wo Shiyou: Ima wo Ikinuku Tame no Seikoui Kouza",light_novel,,3,finished,1,,2013-06-18,2013-06-18,40,0,False,True,2013-06-18,2013-06-18,['Hentai'],[],[]
82335,Muhai no Black Courier,light_novel,,3,finished,1,6,2014-12-01,2014-12-01,40,0,True,True,2014-12-01,2014-12-01,['Fantasy'],[],[]
82455,"Shigyaku Shoujo to Zecchou Shounen: Boku, Senpai ni Ikasarechau!",light_novel,,3,finished,1,,2011-07-16,2011-07-16,40,0,False,True,2011-07-16,2011-07-16,['Hentai'],['School'],[]
82487,Junketsu naru Busou Otome no Guardian Deity,light_novel,,3,finished,1,,2014-11-20,2014-11-20,40,0,True,True,2014-11-20,2014-11-20,"['Action', 'Fantasy']",['School'],[]
